選手ID,選手名,OVR,顔写真,所属クラブ,クラブID,クラブエンブレム,所属リーグ名
189513,Parejo,82,https://cdn.sofifa.net/players/189/513/26_240.png,Villarreal CF,483.0,https://cdn.sofifa.net/teams/483/240.png,La Liga
240734,M. O'Riley,78,https://cdn.sofifa.net/players/240/734/26_240.png,Olympique de Marseille,219.0,https://cdn.sofifa.net/teams/219/240.png,Ligue 1
241084,L. Díaz,85,https://cdn.sofifa.net/players/241/084/26_240.png,FC Bayern München,21.0,https://cdn.sofifa.net/teams/21/240.png,Bundesliga
225309,N. Amiri,81,https://cdn.sofifa.net/players/225/309/26_240.png,1. FSV Mainz 05,169.0,https://cdn.sofifa.net/teams/169/240.png,Bundesliga
207410,M. Kovačić,83,https://cdn.sofifa.net/players/207/410/26_240.png,Manchester City,10.0,https://cdn.sofifa.net/teams/10/240.png,Premier League
236657,F. Ugrinić,75,https://cdn.sofifa.net/players/236/657/26_240.png,Valencia CF,461.0,https://cdn.sofifa.net/teams/461/240.png,La Liga
224574,O. Pineda,77,https://cdn.sofifa.net/players/224/574/26_240.png,AEK Athens,278.0,https://cdn.sofifa.net/teams/278/240.png,Super League
207439,L. Paredes,78,https://cdn.sofifa.net/players/207/439/26_240.png,Boca Juniors,1877.0,https://cdn.sofifa.net/teams/1877/240.png,Liga Profesional de Fútbol
237692,P. Foden,85,https://cdn.sofifa.net/players/237/692/26_240.png,Manchester City,10.0,https://cdn.sofifa.net/teams/10/240.png,Premier League
253124,Matheus Nunes,79,https://cdn.sofifa.net/players/253/124/26_240.png,Manchester City,10.0,https://cdn.sofifa.net/teams/10/240.png,Premier League
186942,İ. Gündoğan,83,https://cdn.sofifa.net/players/186/942/26_240.png,Galatasaray SK,325.0,https://cdn.sofifa.net/teams/325/240.png,Süper Lig
270673,W. Zaïre-Emery,80,https://cdn.sofifa.net/players/270/673/26_240.png,Paris Saint-Germain,73.0,https://cdn.sofifa.net/teams/73/240.png,Ligue 1
242201,Luis Milla,79,https://cdn.sofifa.net/players/242/201/26_240.png,Getafe CF,1860.0,https://cdn.sofifa.net/teams/1860/240.png,La Liga
210602,S. Al Dawsari,82,https://cdn.sofifa.net/players/210/602/26_240.png,Al Hilal,605.0,https://cdn.sofifa.net/teams/605/240.png,Pro League
258775,L. Sučić,78,https://cdn.sofifa.net/players/258/775/26_240.png,Real Sociedad,457.0,https://cdn.sofifa.net/teams/457/240.png,La Liga
231969,R. Malinovskyi,76,https://cdn.sofifa.net/players/231/969/26_240.png,Genoa,110556.0,https://cdn.sofifa.net/teams/110556/240.png,Serie A
242516,C. Gakpo,84,https://cdn.sofifa.net/players/242/516/26_240.png,Liverpool,9.0,https://cdn.sofifa.net/teams/9/240.png,Premier League
241811,Sergio Gómez,79,https://cdn.sofifa.net/players/241/811/26_240.png,Real Sociedad,457.0,https://cdn.sofifa.net/teams/457/240.png,La Liga
244374,M. Shaparenko,78,https://cdn.sofifa.net/players/244/374/26_240.png,Dynamo Kyiv,101047.0,https://cdn.sofifa.net/teams/101047/240.png,Premier League
273018,Andrey Santos,80,https://cdn.sofifa.net/players/273/018/26_240.png,Chelsea,5.0,https://cdn.sofifa.net/teams/5/240.png,Premier League
259516,Johnny Cardoso,81,https://cdn.sofifa.net/players/259/516/26_240.png,Atlético Madrid,240.0,https://cdn.sofifa.net/teams/240/240.png,La Liga
221697,O. Watkins,84,https://cdn.sofifa.net/players/221/697/26_240.png,Aston Villa,2.0,https://cdn.sofifa.net/teams/2/240.png,Premier League
247827,M. Olise,86,https://cdn.sofifa.net/players/247/827/26_240.png,FC Bayern München,21.0,https://cdn.sofifa.net/teams/21/240.png,Bundesliga
216150,D. Zappacosta,79,https://cdn.sofifa.net/players/216/150/26_240.png,Atalanta,39.0,https://cdn.sofifa.net/teams/39/240.png,Serie A
183711,J. Henderson,79,https://cdn.sofifa.net/players/183/711/26_240.png,Brentford,1925.0,https://cdn.sofifa.net/teams/1925/240.png,Premier League
248148,Zubimendi,83,https://cdn.sofifa.net/players/248/148/26_240.png,Arsenal,1.0,https://cdn.sofifa.net/teams/1/240.png,Premier League
258966,A. Cambiaso,79,https://cdn.sofifa.net/players/258/966/26_240.png,Juventus,45.0,https://cdn.sofifa.net/teams/45/240.png,Serie A
216267,A. Robertson,82,https://cdn.sofifa.net/players/216/267/26_240.png,Liverpool,9.0,https://cdn.sofifa.net/teams/9/240.png,Premier League
228618,F. Mendy,81,https://cdn.sofifa.net/players/228/618/26_240.png,Real Madrid,243.0,https://cdn.sofifa.net/teams/243/240.png,La Liga
237646,D. Muñoz,81,https://cdn.sofifa.net/players/237/646/26_240.png,Crystal Palace,1799.0,https://cdn.sofifa.net/teams/1799/240.png,Premier League
224196,R. Bensebaini,79,https://cdn.sofifa.net/players/224/196/26_240.png,Borussia Dortmund,22.0,https://cdn.sofifa.net/teams/22/240.png,Bundesliga
237520,M. Camara,74,https://cdn.sofifa.net/players/237/520/26_240.png,PAOK,393.0,https://cdn.sofifa.net/teams/393/240.png,Super League
210406,P. Zieliński,80,https://cdn.sofifa.net/players/210/406/26_240.png,Inter,44.0,https://cdn.sofifa.net/teams/44/240.png,Serie A
235794,E. Eze,83,https://cdn.sofifa.net/players/235/794/26_240.png,Arsenal,1.0,https://cdn.sofifa.net/teams/1/240.png,Premier League
240243,Matheus Cunha,83,https://cdn.sofifa.net/players/240/243/26_240.png,Manchester United,11.0,https://cdn.sofifa.net/teams/11/240.png,Premier League
267430,N. Deossa,75,https://cdn.sofifa.net/players/267/430/26_240.png,Real Betis Balompié,449.0,https://cdn.sofifa.net/teams/449/240.png,La Liga
247103,D. Hancko,83,https://cdn.sofifa.net/players/247/103/26_240.png,Atlético Madrid,240.0,https://cdn.sofifa.net/teams/240/240.png,La Liga
197781,Isco,84,https://cdn.sofifa.net/players/197/781/26_240.png,Real Betis Balompié,449.0,https://cdn.sofifa.net/teams/449/240.png,La Liga
191740,Ander Herrera,78,https://cdn.sofifa.net/players/191/740/26_240.png,Boca Juniors,1877.0,https://cdn.sofifa.net/teams/1877/240.png,Liga Profesional de Fútbol
205214,Z. Tripić,76,https://cdn.sofifa.net/players/205/214/26_240.png,Viking FK,300.0,https://cdn.sofifa.net/teams/300/240.png,Eliteserien
222737,Malcom,82,https://cdn.sofifa.net/players/222/737/26_240.png,Al Hilal,605.0,https://cdn.sofifa.net/teams/605/240.png,Pro League
235537,E. Sánchez,78,https://cdn.sofifa.net/players/235/537/26_240.png,,,,
255001,N. Rovella,79,https://cdn.sofifa.net/players/255/001/26_240.png,Lazio,46.0,https://cdn.sofifa.net/teams/46/240.png,Serie A
255009,K. Taylor,78,https://cdn.sofifa.net/players/255/009/26_240.png,Ajax,245.0,https://cdn.sofifa.net/teams/245/240.png,Eredivisie
268683,M. Folorunsho,75,https://cdn.sofifa.net/players/268/683/26_240.png,Cagliari,1842.0,https://cdn.sofifa.net/teams/1842/240.png,Serie A
213884,R. Christie,79,https://cdn.sofifa.net/players/213/884/26_240.png,AFC Bournemouth,1943.0,https://cdn.sofifa.net/teams/1943/240.png,Premier League
226456,Fornals,79,https://cdn.sofifa.net/players/226/456/26_240.png,Real Betis Balompié,449.0,https://cdn.sofifa.net/teams/449/240.png,La Liga
208618,Lucas Vázquez,77,https://cdn.sofifa.net/players/208/618/26_240.png,Bayer 04 Leverkusen,32.0,https://cdn.sofifa.net/teams/32/240.png,Bundesliga
245235,A. Bah,78,https://cdn.sofifa.net/players/245/235/26_240.png,SL Benfica,234.0,https://cdn.sofifa.net/teams/234/240.png,Primeira Liga
225663,A. Golovin,79,https://cdn.sofifa.net/players/225/663/26_240.png,AS Monaco,69.0,https://cdn.sofifa.net/teams/69/240.png,Ligue 1
212091,Rodinei,79,https://cdn.sofifa.net/players/212/091/26_240.png,Olympiacos FC,280.0,https://cdn.sofifa.net/teams/280/240.png,Super League
216435,S. Lobotka,83,https://cdn.sofifa.net/players/216/435/26_240.png,Napoli,48.0,https://cdn.sofifa.net/teams/48/240.png,Serie A
229261,D. Zakaria,82,https://cdn.sofifa.net/players/229/261/26_240.png,AS Monaco,69.0,https://cdn.sofifa.net/teams/69/240.png,Ligue 1
232244,S. Ascacíbar,78,https://cdn.sofifa.net/players/232/244/26_240.png,Estudiantes de La Plata,101083.0,https://cdn.sofifa.net/teams/101083/240.png,Liga Profesional de Fútbol
241508,M. Damsgaard,80,https://cdn.sofifa.net/players/241/508/26_240.png,Brentford,1925.0,https://cdn.sofifa.net/teams/1925/240.png,Premier League
225126,E. Skhiri,80,https://cdn.sofifa.net/players/225/126/26_240.png,Eintracht Frankfurt,1824.0,https://cdn.sofifa.net/teams/1824/240.png,Bundesliga
210047,F. Schär,82,https://cdn.sofifa.net/players/210/047/26_240.png,Newcastle United,13.0,https://cdn.sofifa.net/teams/13/240.png,Premier League
247819,N. Schlotterbeck,85,https://cdn.sofifa.net/players/247/819/26_240.png,Borussia Dortmund,22.0,https://cdn.sofifa.net/teams/22/240.png,Bundesliga
158023,L. Messi,86,https://cdn.sofifa.net/players/158/023/26_240.png,Inter Miami,112893.0,https://cdn.sofifa.net/teams/112893/240.png,Major League Soccer
193352,R. Rodríguez,74,https://cdn.sofifa.net/players/193/352/26_240.png,Real Betis Balompié,449.0,https://cdn.sofifa.net/teams/449/240.png,La Liga
226162,E. Buendía,77,https://cdn.sofifa.net/players/226/162/26_240.png,Aston Villa,2.0,https://cdn.sofifa.net/teams/2/240.png,Premier League
176580,L. Suárez,79,https://cdn.sofifa.net/players/176/580/26_240.png,Inter Miami,112893.0,https://cdn.sofifa.net/teams/112893/240.png,Major League Soccer
242964,A. Gordon,83,https://cdn.sofifa.net/players/242/964/26_240.png,Newcastle United,13.0,https://cdn.sofifa.net/teams/13/240.png,Premier League
213565,T. Lemar,77,https://cdn.sofifa.net/players/213/565/26_240.png,Girona FC,110062.0,https://cdn.sofifa.net/teams/110062/240.png,La Liga
203376,V. van Dijk,90,https://cdn.sofifa.net/players/203/376/26_240.png,Liverpool,9.0,https://cdn.sofifa.net/teams/9/240.png,Premier League
231318,R. Perraud,74,https://cdn.sofifa.net/players/231/318/26_240.png,Lille OSC,65.0,https://cdn.sofifa.net/teams/65/240.png,Ligue 1
242434,C. Jones,80,https://cdn.sofifa.net/players/242/434/26_240.png,Liverpool,9.0,https://cdn.sofifa.net/teams/9/240.png,Premier League
223273,M. Pašalić,80,https://cdn.sofifa.net/players/223/273/26_240.png,Atalanta,39.0,https://cdn.sofifa.net/teams/39/240.png,Serie A
230965,N. Nández,76,https://cdn.sofifa.net/players/230/965/26_240.png,Al Qadsiah FC,112391.0,https://cdn.sofifa.net/teams/112391/240.png,Pro League
205157,Ruiz de Galarreta,80,https://cdn.sofifa.net/players/205/157/26_240.png,Athletic Club,448.0,https://cdn.sofifa.net/teams/448/240.png,La Liga
240507,A. Gomes,76,https://cdn.sofifa.net/players/240/507/26_240.png,Olympique de Marseille,219.0,https://cdn.sofifa.net/teams/219/240.png,Ligue 1
223154,O. Tufan,73,https://cdn.sofifa.net/players/223/154/26_240.png,Trabzonspor,436.0,https://cdn.sofifa.net/teams/436/240.png,Süper Lig
272874,A. Engels,75,https://cdn.sofifa.net/players/272/874/26_240.png,Celtic,78.0,https://cdn.sofifa.net/teams/78/240.png,Premiership
259583,D. Udogie,80,https://cdn.sofifa.net/players/259/583/26_240.png,Tottenham Hotspur,18.0,https://cdn.sofifa.net/teams/18/240.png,Premier League
241509,Mauro Júnior,79,https://cdn.sofifa.net/players/241/509/26_240.png,PSV,247.0,https://cdn.sofifa.net/teams/247/240.png,Eredivisie
235152,F. Kadıoğlu,79,https://cdn.sofifa.net/players/235/152/26_240.png,Brighton & Hove Albion,1808.0,https://cdn.sofifa.net/teams/1808/240.png,Premier League
245138,G. Galoppo,74,https://cdn.sofifa.net/players/245/138/26_240.png,River Plate,1876.0,https://cdn.sofifa.net/teams/1876/240.png,Liga Profesional de Fútbol
252060,T. Pobega,74,https://cdn.sofifa.net/players/252/060/26_240.png,Bologna,189.0,https://cdn.sofifa.net/teams/189/240.png,Serie A
243627,Y. Adli,78,https://cdn.sofifa.net/players/243/627/26_240.png,Al Shabab,111674.0,https://cdn.sofifa.net/teams/111674/240.png,Pro League
213991,J. Lerma,77,https://cdn.sofifa.net/players/213/991/26_240.png,Crystal Palace,1799.0,https://cdn.sofifa.net/teams/1799/240.png,Premier League
240709,R. Baku,78,https://cdn.sofifa.net/players/240/709/26_240.png,RB Leipzig,112172.0,https://cdn.sofifa.net/teams/112172/240.png,Bundesliga
234505,Evander,79,https://cdn.sofifa.net/players/234/505/26_240.png,FC Cincinnati,113149.0,https://cdn.sofifa.net/teams/113149/240.png,Major League Soccer
244261,L. Majer,78,https://cdn.sofifa.net/players/244/261/26_240.png,VfL Wolfsburg,175.0,https://cdn.sofifa.net/teams/175/240.png,Bundesliga
256675,O. Marmoush,84,https://cdn.sofifa.net/players/256/675/26_240.png,Manchester City,10.0,https://cdn.sofifa.net/teams/10/240.png,Premier League
236477,A. Claude-Maurice,77,https://cdn.sofifa.net/players/236/477/26_240.png,FC Augsburg,100409.0,https://cdn.sofifa.net/teams/100409/240.png,Bundesliga
227535,R. Bentancur,80,https://cdn.sofifa.net/players/227/535/26_240.png,Tottenham Hotspur,18.0,https://cdn.sofifa.net/teams/18/240.png,Premier League
254579,L. Da Cunha,74,https://cdn.sofifa.net/players/254/579/26_240.png,Como,1745.0,https://cdn.sofifa.net/teams/1745/240.png,Serie A
230786,Pepelu,77,https://cdn.sofifa.net/players/230/786/26_240.png,Valencia CF,461.0,https://cdn.sofifa.net/teams/461/240.png,La Liga
227813,O. Zinchenko,77,https://cdn.sofifa.net/players/227/813/26_240.png,Nottingham Forest,14.0,https://cdn.sofifa.net/teams/14/240.png,Premier League
232711,J. Stage,78,https://cdn.sofifa.net/players/232/711/26_240.png,SV Werder Bremen,38.0,https://cdn.sofifa.net/teams/38/240.png,Bundesliga
241496,T. Weah,77,https://cdn.sofifa.net/players/241/496/26_240.png,Olympique de Marseille,219.0,https://cdn.sofifa.net/teams/219/240.png,Ligue 1
225403,İ. Kahveci,78,https://cdn.sofifa.net/players/225/403/26_240.png,Fenerbahçe SK,326.0,https://cdn.sofifa.net/teams/326/240.png,Süper Lig
239301,L. Martínez,81,https://cdn.sofifa.net/players/239/301/26_240.png,Manchester United,11.0,https://cdn.sofifa.net/teams/11/240.png,Premier League
195864,P. Pogba,79,https://cdn.sofifa.net/players/195/864/26_240.png,AS Monaco,69.0,https://cdn.sofifa.net/teams/69/240.png,Ligue 1
214047,M. Uribe,76,https://cdn.sofifa.net/players/214/047/26_240.png,Atlético Nacional,101100.0,https://cdn.sofifa.net/teams/101100/240.png,Categoría Primera A
209989,T. Partey,83,https://cdn.sofifa.net/players/209/989/26_240.png,Villarreal CF,483.0,https://cdn.sofifa.net/teams/483/240.png,La Liga
251573,Renan Lodi,78,https://cdn.sofifa.net/players/251/573/26_240.png,Al Hilal,605.0,https://cdn.sofifa.net/teams/605/240.png,Pro League
220659,J. Brownhill,76,https://cdn.sofifa.net/players/220/659/26_240.png,Al Shabab,111674.0,https://cdn.sofifa.net/teams/111674/240.png,Pro League
235008,L. Robertone,72,https://cdn.sofifa.net/players/235/008/26_240.png,UD Almería,1861.0,https://cdn.sofifa.net/teams/1861/240.png,La Liga 2
227647,M. Mittelstädt,82,https://cdn.sofifa.net/players/227/647/26_240.png,VfB Stuttgart,36.0,https://cdn.sofifa.net/teams/36/240.png,Bundesliga
251294,Guga Rodrigues,74,https://cdn.sofifa.net/players/251/294/26_240.png,Beijing Guoan,111768.0,https://cdn.sofifa.net/teams/111768/240.png,Super League
211688,Gayà,81,https://cdn.sofifa.net/players/211/688/26_240.png,Valencia CF,461.0,https://cdn.sofifa.net/teams/461/240.png,La Liga
229188,V. Pavlidis,82,https://cdn.sofifa.net/players/229/188/26_240.png,SL Benfica,234.0,https://cdn.sofifa.net/teams/234/240.png,Primeira Liga
216700,M. Meza,75,https://cdn.sofifa.net/players/216/700/26_240.png,River Plate,1876.0,https://cdn.sofifa.net/teams/1876/240.png,Liga Profesional de Fútbol
221053,E. Gómez,73,https://cdn.sofifa.net/players/221/053/26_240.png,Vélez Sarsfield,101088.0,https://cdn.sofifa.net/teams/101088/240.png,Liga Profesional de Fútbol
266127,L. Hall,80,https://cdn.sofifa.net/players/266/127/26_240.png,Newcastle United,13.0,https://cdn.sofifa.net/teams/13/240.png,Premier League
234153,Carlos Soler,77,https://cdn.sofifa.net/players/234/153/26_240.png,Real Sociedad,457.0,https://cdn.sofifa.net/teams/457/240.png,La Liga
193198,N. Gudelj,77,https://cdn.sofifa.net/players/193/198/26_240.png,Sevilla FC,481.0,https://cdn.sofifa.net/teams/481/240.png,La Liga
229659,B. Heynen,78,https://cdn.sofifa.net/players/229/659/26_240.png,KRC Genk,673.0,https://cdn.sofifa.net/teams/673/240.png,Pro League
193082,J. Cuadrado,76,https://cdn.sofifa.net/players/193/082/26_240.png,Pisa,110738.0,https://cdn.sofifa.net/teams/110738/240.png,Serie A
20801,Cristiano Ronaldo,85,https://cdn.sofifa.net/players/020/801/26_240.png,Al Nassr,112139.0,https://cdn.sofifa.net/teams/112139/240.png,Pro League
233029,R. Aliendro,74,https://cdn.sofifa.net/players/233/029/26_240.png,Vélez Sarsfield,101088.0,https://cdn.sofifa.net/teams/101088/240.png,Liga Profesional de Fútbol
237386,K. Dewsbury-Hall,77,https://cdn.sofifa.net/players/237/386/26_240.png,Everton,7.0,https://cdn.sofifa.net/teams/7/240.png,Premier League
264330,C. Zafeiris,75,https://cdn.sofifa.net/players/264/330/26_240.png,SK Slavia Praha,266.0,https://cdn.sofifa.net/teams/266/240.png,První liga
211361,D. Cataldi,77,https://cdn.sofifa.net/players/211/361/26_240.png,Lazio,46.0,https://cdn.sofifa.net/teams/46/240.png,Serie A
192318,M. Götze,82,https://cdn.sofifa.net/players/192/318/26_240.png,Eintracht Frankfurt,1824.0,https://cdn.sofifa.net/teams/1824/240.png,Bundesliga
212138,P. Frankowski,75,https://cdn.sofifa.net/players/212/138/26_240.png,Stade Rennais FC,74.0,https://cdn.sofifa.net/teams/74/240.png,Ligue 1
212228,I. Toney,81,https://cdn.sofifa.net/players/212/228/26_240.png,Al Ahli SFC,112387.0,https://cdn.sofifa.net/teams/112387/240.png,Pro League
215071,M. Casco,74,https://cdn.sofifa.net/players/215/071/26_240.png,River Plate,1876.0,https://cdn.sofifa.net/teams/1876/240.png,Liga Profesional de Fútbol
234574,Diogo Dalot,79,https://cdn.sofifa.net/players/234/574/26_240.png,Manchester United,11.0,https://cdn.sofifa.net/teams/11/240.png,Premier League
210896,M. Sanson,76,https://cdn.sofifa.net/players/210/896/26_240.png,OGC Nice,72.0,https://cdn.sofifa.net/teams/72/240.png,Ligue 1
213516,Ricardo Horta,81,https://cdn.sofifa.net/players/213/516/26_240.png,Sporting Clube de Braga,1896.0,https://cdn.sofifa.net/teams/1896/240.png,Primeira Liga
251470,C. De Ketelaere,82,https://cdn.sofifa.net/players/251/470/26_240.png,Atalanta,39.0,https://cdn.sofifa.net/teams/39/240.png,Serie A
224371,J. Bowen,83,https://cdn.sofifa.net/players/224/371/26_240.png,West Ham United,19.0,https://cdn.sofifa.net/teams/19/240.png,Premier League
253072,D. Núñez,79,https://cdn.sofifa.net/players/253/072/26_240.png,Al Hilal,605.0,https://cdn.sofifa.net/teams/605/240.png,Pro League
233965,A. Castro-Montes,77,https://cdn.sofifa.net/players/233/965/26_240.png,1. FC Köln,31.0,https://cdn.sofifa.net/teams/31/240.png,Bundesliga
251988,A. Colpani,78,https://cdn.sofifa.net/players/251/988/26_240.png,Monza,111811.0,https://cdn.sofifa.net/teams/111811/240.png,Serie B
253149,J. Frimpong,83,https://cdn.sofifa.net/players/253/149/26_240.png,Liverpool,9.0,https://cdn.sofifa.net/teams/9/240.png,Premier League
233731,A. Isak,88,https://cdn.sofifa.net/players/233/731/26_240.png,Liverpool,9.0,https://cdn.sofifa.net/teams/9/240.png,Premier League
268889,Álvaro Carreras,80,https://cdn.sofifa.net/players/268/889/26_240.png,Real Madrid,243.0,https://cdn.sofifa.net/teams/243/240.png,La Liga
219553,C. Aquino,77,https://cdn.sofifa.net/players/219/553/26_240.png,Colo-Colo,110980.0,https://cdn.sofifa.net/teams/110980/240.png,Primera Division
216409,M. Politano,81,https://cdn.sofifa.net/players/216/409/26_240.png,Napoli,48.0,https://cdn.sofifa.net/teams/48/240.png,Serie A
236492,Pedro Díaz,75,https://cdn.sofifa.net/players/236/492/26_240.png,Rayo Vallecano,480.0,https://cdn.sofifa.net/teams/480/240.png,La Liga
